
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set MID and time  0.1000000E+01
         2  19 -1.603013E-01 -1.643922E-03 -7.140772E-04  3.866045E-03 -1.017575E-01 -4.854835E-04
         2  20 -2.151865E-01 -1.057681E-03 -4.462539E-04  3.170788E-03 -9.863260E-02 -2.531431E-04
         2  21 -2.701518E-01 -6.582907E-04 -2.585092E-04  2.475531E-03 -1.019269E-01 -5.592504E-05
         2  22 -1.036920E-13 -4.231442E-15 -4.628231E-15 -2.263381E-14 -1.122775E-01 -4.854835E-04
         2  23 -1.137372E-13  4.707207E-16  4.619340E-15 -1.704712E-14 -1.091525E-01 -2.531431E-04
         2  24 -1.188884E-13  8.804448E-15  7.575210E-15 -1.598053E-14 -1.124468E-01 -5.592504E-05
         2  25  1.603013E-01  1.643922E-03  7.140772E-04 -3.866045E-03 -1.017575E-01 -4.854835E-04
         2  26  2.151865E-01  1.057681E-03  4.462539E-04 -3.170788E-03 -9.863260E-02 -2.531431E-04
         2  27  2.701518E-01  6.582907E-04  2.585092E-04 -2.475531E-03 -1.019269E-01 -5.592504E-05
         3   1 -3.021288E-01 -4.467188E-04 -1.534975E-04 -2.361750E-03 -1.020318E-01 -4.238153E-06
         3   2 -3.570242E-01 -8.326585E-05  3.885814E-05 -2.278369E-03 -9.882606E-02 -1.921453E-05
         3   3 -4.119804E-01  1.382060E-04  1.703647E-04 -2.194988E-03 -1.020304E-01 -7.502731E-06
         3   4  9.856575E-14  9.145704E-15 -1.500183E-14  1.637946E-15 -1.125481E-01 -4.238152E-06
         3   5  9.655725E-14 -5.118779E-15 -3.589264E-14 -2.421574E-15 -1.093424E-01 -1.921453E-05
         3   6  8.355277E-14 -1.847303E-14 -4.691311E-14 -6.075755E-15 -1.125467E-01 -7.502731E-06
         3   7  3.021288E-01  4.467188E-04  1.534975E-04  2.361750E-03 -1.020318E-01 -4.238152E-06
         3   8  3.570242E-01  8.326585E-05 -3.885814E-05  2.278369E-03 -9.882606E-02 -1.921453E-05
         3   9  4.119804E-01 -1.382060E-04 -1.703647E-04  2.194988E-03 -1.020304E-01 -7.502731E-06
         3  10 -3.021471E-01 -4.545314E-04 -1.613100E-04 -2.867288E-13 -9.358461E-02 -1.138210E-14
         3  11 -3.570424E-01 -9.107843E-05  3.104557E-05 -2.864332E-13 -9.038047E-02 -4.697223E-16
         3  12 -4.119987E-01  1.303935E-04  1.625521E-04 -2.863806E-13 -9.358636E-02  7.014384E-15
         3  13 -3.798785E-14 -2.892525E-15 -1.937919E-14 -1.477267E-14 -1.041010E-01 -4.495682E-15
         3  14 -3.243118E-14 -5.616616E-15 -1.710640E-14 -1.732026E-14 -1.008968E-01  2.703496E-16
         3  15 -3.983900E-14 -1.487426E-14 -2.779810E-14 -1.973867E-14 -1.041027E-01  2.060337E-15
         3  16  3.021471E-01  4.545314E-04  1.613100E-04  2.637279E-13 -9.358461E-02 -1.002265E-14
         3  17  3.570424E-01  9.107843E-05 -3.104557E-05  2.633749E-13 -9.038047E-02 -1.585195E-14
         3  18  4.119987E-01 -1.303935E-04 -1.625521E-04  2.651726E-13 -9.358636E-02 -1.376391E-14
         3  19 -3.021288E-01 -4.467188E-04 -1.534975E-04  2.361750E-03 -1.020318E-01  4.238152E-06
         3  20 -3.570242E-01 -8.326585E-05  3.885814E-05  2.278369E-03 -9.882606E-02  1.921453E-05
         3  21 -4.119804E-01  1.382060E-04  1.703647E-04  2.194988E-03 -1.020304E-01  7.502731E-06
         3  22 -1.523817E-13 -9.892221E-16  5.924872E-16 -2.972048E-14 -1.125481E-01  4.238152E-06
         3  23 -1.562169E-13 -2.002118E-15  1.016641E-14 -3.175126E-14 -1.093424E-01  1.921453E-05
         3  24 -1.439861E-13 -2.362210E-16  8.851249E-15 -3.060986E-14 -1.125467E-01  7.502731E-06
         3  25  3.021288E-01  4.467188E-04  1.534975E-04 -2.361750E-03 -1.020318E-01  4.238152E-06
         3  26  3.570242E-01  8.326585E-05 -3.885814E-05 -2.278369E-03 -9.882606E-02  1.921453E-05
         3  27  4.119804E-01 -1.382060E-04 -1.703647E-04 -2.194988E-03 -1.020304E-01  7.502731E-06
         4   1 -4.449257E-01 -1.780378E-04 -1.630771E-04 -2.202078E-03 -1.020035E-01 -4.406400E-07
         4   2 -4.998478E-01  9.403921E-06  9.619600E-06 -2.201883E-03 -9.879870E-02 -2.886930E-06
         4   3 -5.547778E-01  1.785175E-04  1.744613E-04 -2.201688E-03 -1.020002E-01 -1.888068E-06
         4   4  9.960698E-14 -2.044259E-14 -4.597844E-14 -1.312946E-15 -1.125460E-01 -4.406400E-07
         4   5  1.478973E-13 -2.251860E-14 -3.709470E-14  4.607847E-15 -1.093412E-01 -2.886930E-06
         4   6  1.923607E-13 -2.768608E-14 -3.313250E-14  1.500588E-15 -1.125427E-01 -1.888068E-06
         4   7  4.449257E-01  1.780378E-04  1.630771E-04  2.202078E-03 -1.020035E-01 -4.406400E-07
         4   8  4.998478E-01 -9.403921E-06 -9.619600E-06  2.201883E-03 -9.879870E-02 -2.886930E-06
         4   9  5.547778E-01 -1.785175E-04 -1.744613E-04  2.201688E-03 -1.020002E-01 -1.888068E-06
         4  10 -4.449683E-01 -1.962758E-04 -1.813150E-04 -2.898637E-13 -9.359196E-02  2.853626E-16
         4  11 -4.998904E-01 -8.834051E-06 -8.618372E-06 -2.878769E-13 -9.039085E-02 -9.524898E-15
         4  12 -5.548203E-01  1.602795E-04  1.562233E-04 -2.976544E-13 -9.359604E-02 -1.281340E-14
         4  13 -1.321750E-14 -7.853674E-15 -2.197452E-14 -2.257957E-14 -1.041345E-01 -1.421444E-15
         4  14  1.849730E-15 -7.724863E-15 -1.456968E-14 -1.821978E-14 -1.009334E-01 -5.220441E-15
         4  15  2.564726E-14 -3.599166E-15 -1.034280E-15 -1.945447E-14 -1.041386E-01 -7.507368E-15
         4  16  4.449683E-01  1.962758E-04  1.813150E-04  2.631100E-13 -9.359196E-02 -8.984040E-15
         4  17  4.998904E-01  8.834051E-06  8.618372E-06  2.647093E-13 -9.039085E-02 -1.850227E-15
         4  18  5.548203E-01 -1.602795E-04 -1.562233E-04  2.667180E-13 -9.359604E-02 -8.082099E-15
         4  19 -4.449257E-01 -1.780378E-04 -1.630771E-04  2.202078E-03 -1.020035E-01  4.406400E-07
         4  20 -4.998478E-01  9.403921E-06  9.619600E-06  2.201883E-03 -9.879870E-02  2.886930E-06
         4  21 -5.547778E-01  1.785175E-04  1.744613E-04  2.201688E-03 -1.020002E-01  1.888068E-06
         4  22 -1.260420E-13  3.093304E-15 -3.443745E-15 -3.274915E-14 -1.125460E-01  4.406400E-07
         4  23 -1.654159E-13 -1.799317E-14 -5.431120E-14 -2.982364E-14 -1.093412E-01  2.886930E-06
         4  24 -1.854654E-13 -2.609858E-14 -7.983387E-14 -2.866140E-14 -1.125427E-01  1.888068E-06
         4  25  4.449257E-01  1.780378E-04  1.630771E-04 -2.202078E-03 -1.020035E-01  4.406400E-07
         4  26  4.998478E-01 -9.403921E-06 -9.619600E-06 -2.201883E-03 -9.879870E-02  2.886930E-06
         4  27  5.547778E-01 -1.785175E-04 -1.744613E-04 -2.201688E-03 -1.020002E-01  1.888068E-06
         5   1 -5.877601E-01 -1.620879E-04 -1.650378E-04 -2.206123E-03 -1.019982E-01 -8.131917E-07
         5   2 -6.426862E-01  2.827867E-06  9.761965E-07 -2.207919E-03 -9.879512E-02 -4.127379E-07
         5   3 -6.976122E-01  1.683259E-04  1.672397E-04 -2.209715E-03 -1.019978E-01 -1.217410E-07
         5   4  1.819562E-13 -4.320618E-14 -4.517893E-14 -7.048915E-15 -1.125415E-01 -8.131918E-07
         5   5  1.779395E-13 -5.294328E-14 -3.934395E-14 -5.418717E-15 -1.093385E-01 -4.127380E-07
         5   6  1.787872E-13 -5.395276E-14 -9.420225E-15 -6.274980E-15 -1.125411E-01 -1.217410E-07
         5   7  5.877601E-01  1.620879E-04  1.650378E-04  2.206123E-03 -1.019982E-01 -8.131918E-07
         5   8  6.426862E-01 -2.827867E-06 -9.761966E-07  2.207919E-03 -9.879512E-02 -4.127380E-07
         5   9  6.976122E-01 -1.683259E-04 -1.672397E-04  2.209715E-03 -1.019978E-01 -1.217410E-07
         5  10 -5.877655E-01 -1.644265E-04 -1.673765E-04 -2.815553E-13 -9.359746E-02 -1.455534E-14
         5  11 -6.426917E-01  4.891819E-07 -1.362488E-06 -2.924653E-13 -9.039484E-02 -2.480259E-14
         5  12 -6.976176E-01  1.659872E-04  1.649010E-04 -2.921070E-13 -9.359798E-02 -3.080604E-14
         5  13  3.253298E-14 -3.632626E-15  2.978044E-15 -2.067129E-14 -1.041408E-01 -1.339311E-14
         5  14  2.231415E-14 -1.470592E-14 -1.052467E-14 -2.131142E-14 -1.009382E-01 -1.386715E-14
         5  15  1.669510E-14 -2.225267E-14 -1.696469E-14 -2.099115E-14 -1.041413E-01  2.883164E-15
         5  16  5.877655E-01  1.644265E-04  1.673765E-04  2.652220E-13 -9.359746E-02 -1.645972E-14
         5  17  6.426917E-01 -4.891819E-07  1.362488E-06  2.735997E-13 -9.039484E-02 -1.972523E-14
         5  18  6.976176E-01 -1.659872E-04 -1.649010E-04  2.733747E-13 -9.359798E-02 -1.122459E-14
         5  19 -5.877601E-01 -1.620879E-04 -1.650378E-04  2.206123E-03 -1.019982E-01  8.131917E-07
         5  20 -6.426862E-01  2.827867E-06  9.761964E-07  2.207919E-03 -9.879512E-02  4.127379E-07
         5  21 -6.976122E-01  1.683259E-04  1.672397E-04  2.209715E-03 -1.019978E-01  1.217410E-07
         5  22 -1.995234E-13 -3.135245E-14 -9.060798E-14 -3.004381E-14 -1.125415E-01  8.131917E-07
         5  23 -1.954313E-13 -3.311551E-14 -1.084085E-13 -3.280972E-14 -1.093385E-01  4.127380E-07
         5  24 -1.997532E-13 -4.105616E-14 -1.385909E-13 -3.079637E-14 -1.125411E-01  1.217410E-07
         5  25  5.877601E-01  1.620879E-04  1.650378E-04 -2.206123E-03 -1.019982E-01  8.131918E-07
         5  26  6.426862E-01 -2.827867E-06 -9.761965E-07 -2.207919E-03 -9.879512E-02  4.127380E-07
         5  27  6.976122E-01 -1.683259E-04 -1.672397E-04 -2.209715E-03 -1.019978E-01  1.217410E-07
         6   1 -7.305822E-01 -1.654547E-04 -1.662062E-04 -2.210040E-03 -1.019977E-01 -2.589311E-08
         6   2 -7.855084E-01  1.948713E-07 -1.038680E-07 -2.210260E-03 -9.879480E-02  3.493539E-08
         6   3 -8.404344E-01  1.662418E-04  1.661688E-04 -2.210480E-03 -1.019977E-01  2.107877E-08
         6   4  2.420735E-13 -2.516595E-14  2.807386E-14 -3.014953E-15 -1.125409E-01 -2.589311E-08
         6   5  2.608976E-13 -1.773051E-14  2.172158E-14 -2.695559E-15 -1.093381E-01  3.493540E-08
         6   6  3.000932E-13 -1.028157E-15  3.368827E-14 -5.597589E-15 -1.125409E-01  2.107875E-08
         6   7  7.305822E-01  1.654547E-04  1.662062E-04  2.210040E-03 -1.019977E-01 -2.589314E-08
         6   8  7.855084E-01 -1.948713E-07  1.038681E-07  2.210260E-03 -9.879480E-02  3.493536E-08
         6   9  8.404344E-01 -1.662418E-04 -1.661688E-04  2.210480E-03 -1.019977E-01  2.107875E-08
         6  10 -7.305821E-01 -1.654111E-04 -1.661626E-04 -2.972224E-13 -9.359820E-02 -3.491627E-14
         6  11 -7.855083E-01  2.384619E-07 -6.027759E-08 -2.957124E-13 -9.039531E-02 -3.054225E-14
         6  12 -8.404342E-01  1.662854E-04  1.662124E-04 -3.002624E-13 -9.359819E-02 -1.898773E-14
         6  13  3.556164E-14 -1.335002E-14 -1.041270E-14 -7.734306E-15 -1.041414E-01 -1.258366E-15
         6  14  3.806338E-14 -1.006677E-14 -2.433037E-14 -6.252442E-15 -1.009386E-01 -1.143963E-14
         6  15  4.558821E-14 -1.448278E-15 -1.735285E-14 -8.073332E-15 -1.041414E-01 -3.296583E-15
         6  16  7.305821E-01  1.654111E-04  1.661626E-04  2.715432E-13 -9.359820E-02 -8.356372E-15
         6  17  7.855083E-01 -2.384619E-07  6.027756E-08  2.699572E-13 -9.039531E-02 -1.955638E-14
         6  18  8.404342E-01 -1.662854E-04 -1.662124E-04  2.690097E-13 -9.359819E-02 -2.685328E-14
         6  19 -7.305822E-01 -1.654547E-04 -1.662062E-04  2.210040E-03 -1.019977E-01  2.589305E-08
         6  20 -7.855084E-01  1.948713E-07 -1.038683E-07  2.210260E-03 -9.879480E-02 -3.493544E-08
         6  21 -8.404344E-01  1.662418E-04  1.661688E-04  2.210480E-03 -1.019977E-01 -2.107880E-08
         6  22 -2.055870E-13 -4.221702E-14 -1.497610E-13 -9.443962E-15 -1.125409E-01  2.589311E-08
         6  23 -1.917684E-13 -1.763587E-14 -1.140498E-13 -7.743369E-15 -1.093381E-01 -3.493541E-08
         6  24 -1.881744E-13  5.755509E-15 -6.379739E-14 -1.012810E-14 -1.125409E-01 -2.107878E-08
         6  25  7.305822E-01  1.654547E-04  1.662062E-04 -2.210040E-03 -1.019977E-01  2.589314E-08
         6  26  7.855084E-01 -1.948713E-07  1.038681E-07 -2.210260E-03 -9.879480E-02 -3.493540E-08
         6  27  8.404344E-01 -1.662418E-04 -1.661688E-04 -2.210480E-03 -1.019977E-01 -2.107881E-08
         7   1 -8.734020E-01 -1.661677E-04 -1.662021E-04 -2.210451E-03 -1.019978E-01  5.704256E-09
         7   2 -9.283280E-01 -2.885112E-08 -2.587698E-08 -2.210447E-03 -9.879487E-02  9.640740E-09
         7   3 -9.832541E-01  1.661536E-04  1.661690E-04 -2.210444E-03 -1.019978E-01  5.374396E-09
         7   4  3.598121E-13  2.333454E-14  5.660036E-14  7.465740E-15 -1.125409E-01  5.704280E-09
         7   5  3.504788E-13  1.578701E-14  4.726707E-14  5.459709E-15 -1.093381E-01  9.640731E-09
         7   6  3.424967E-13  2.544002E-15  2.204458E-14  3.206956E-15 -1.125410E-01  5.374400E-09
         7   7  8.734020E-01  1.661677E-04  1.662021E-04  2.210451E-03 -1.019978E-01  5.704258E-09
         7   8  9.283280E-01  2.885109E-08  2.587702E-08  2.210447E-03 -9.879487E-02  9.640741E-09
         7   9  9.832541E-01 -1.661536E-04 -1.661690E-04  2.210444E-03 -1.019978E-01  5.374451E-09
         7  10 -8.734019E-01 -1.661173E-04 -1.661517E-04 -3.200886E-13 -9.359818E-02 -7.409469E-15
         7  11 -9.283279E-01  2.156013E-08  2.453423E-08 -3.200768E-13 -9.039529E-02 -9.222351E-16
         7  12 -9.832540E-01  1.662040E-04  1.662194E-04 -3.196472E-13 -9.359817E-02  5.680230E-15
         7  13  5.282481E-14  2.848900E-15 -1.175819E-14  1.862297E-15 -1.041414E-01 -7.838416E-15
         7  14  5.162920E-14  5.914978E-17 -1.295380E-14 -2.831792E-15 -1.009385E-01 -3.060794E-15
         7  15  3.437550E-14 -1.547916E-14 -3.595430E-14 -7.646292E-15 -1.041414E-01  1.245317E-17
         7  16  8.734019E-01  1.661173E-04  1.661517E-04  2.785611E-13 -9.359818E-02 -2.036219E-14
         7  17  9.283279E-01 -2.156015E-08 -2.453427E-08  2.814569E-13 -9.039529E-02 -5.370552E-15
         7  18  9.832540E-01 -1.662040E-04 -1.662194E-04  2.835487E-13 -9.359817E-02  1.729107E-14
         7  19 -8.734020E-01 -1.661677E-04 -1.662021E-04  2.210451E-03 -1.019978E-01 -5.704294E-09
         7  20 -9.283280E-01 -2.885110E-08 -2.587702E-08  2.210447E-03 -9.879487E-02 -9.640726E-09
         7  21 -9.832541E-01  1.661536E-04  1.661690E-04  2.210444E-03 -1.019978E-01 -5.374397E-09
         7  22 -2.380295E-13 -6.994053E-15 -6.069994E-14 -5.804504E-15 -1.125409E-01 -5.704276E-09
         7  23 -2.382218E-13 -3.428983E-15 -4.118889E-14 -1.119935E-14 -1.093381E-01 -9.640758E-09
         7  24 -2.510568E-13 -1.572639E-14 -5.744458E-14 -1.842692E-14 -1.125410E-01 -5.374396E-09
         7  25  8.734020E-01  1.661677E-04  1.662021E-04 -2.210451E-03 -1.019978E-01 -5.704312E-09
         7  26  9.283280E-01  2.885111E-08  2.587695E-08 -2.210447E-03 -9.879487E-02 -9.640735E-09
         7  27  9.832541E-01 -1.661536E-04 -1.661690E-04 -2.210444E-03 -1.019978E-01 -5.374420E-09
         8   1 -1.016222E+00 -1.662090E-04 -1.661969E-04 -2.210431E-03 -1.019978E-01  2.346340E-09
         8   2 -1.071148E+00 -1.781052E-08 -1.246559E-08 -2.210421E-03 -9.879488E-02  1.819662E-09
         8   3 -1.126074E+00  1.661708E-04  1.661709E-04 -2.210410E-03 -1.019978E-01  1.785429E-09
         8   4  3.950810E-13  1.696388E-14  3.111747E-14 -4.608850E-15 -1.125410E-01  2.346349E-09
         8   5  3.812339E-13 -7.501164E-15 -2.432908E-15  1.515945E-15 -1.093381E-01  1.819648E-09
         8   6  3.718391E-13 -3.069947E-14 -3.426758E-14  4.875068E-15 -1.125410E-01  1.785379E-09
         8   7  1.016222E+00  1.662090E-04  1.661969E-04  2.210431E-03 -1.019978E-01  2.346369E-09
         8   8  1.071148E+00  1.781051E-08  1.246559E-08  2.210421E-03 -9.879488E-02  1.819650E-09
         8   9  1.126074E+00 -1.661708E-04 -1.661709E-04  2.210410E-03 -1.019978E-01  1.785368E-09
         8  10 -1.016222E+00 -1.661942E-04 -1.661821E-04 -3.303539E-13 -9.359817E-02  8.383662E-15
         8  11 -1.071148E+00 -3.016608E-09  2.328347E-09 -3.206962E-13 -9.039527E-02  1.058963E-14
         8  12 -1.126074E+00  1.661856E-04  1.661857E-04 -3.154548E-13 -9.359817E-02  2.578611E-14
         8  13  7.872485E-14 -2.060516E-16 -2.198085E-14 -1.709770E-14 -1.041414E-01  5.021361E-15
         8  14  7.273427E-14 -3.187912E-16 -3.889632E-15 -1.116682E-14 -1.009385E-01  8.447799E-15
         8  15  6.897784E-14 -8.740851E-16  1.260454E-14 -7.397762E-15 -1.041413E-01  7.213520E-15
         8  16  1.016222E+00  1.661942E-04  1.661821E-04  3.000555E-13 -9.359817E-02  2.107190E-14
         8  17  1.071148E+00  3.016599E-09 -2.328355E-09  2.938307E-13 -9.039527E-02  4.495909E-15
         8  18  1.126074E+00 -1.661856E-04 -1.661857E-04  2.879208E-13 -9.359817E-02  3.963936E-15
         8  19 -1.016222E+00 -1.662090E-04 -1.661969E-04  2.210431E-03 -1.019978E-01 -2.346327E-09
         8  20 -1.071148E+00 -1.781051E-08 -1.246551E-08  2.210421E-03 -9.879488E-02 -1.819620E-09
         8  21 -1.126074E+00  1.661708E-04  1.661709E-04  2.210410E-03 -1.019978E-01 -1.785389E-09
         8  22 -2.221665E-13 -1.359573E-15 -3.717450E-14 -2.560796E-14 -1.125410E-01 -2.346364E-09
         8  23 -2.257769E-13  1.302086E-14  5.189430E-15 -1.840658E-14 -1.093381E-01 -1.819617E-09
         8  24 -2.424940E-13  1.542774E-14  2.295311E-14 -1.202774E-14 -1.125410E-01 -1.785377E-09
         8  25  1.016222E+00  1.662090E-04  1.661969E-04 -2.210431E-03 -1.019978E-01 -2.346368E-09
         8  26  1.071148E+00  1.781050E-08  1.246548E-08 -2.210421E-03 -9.879488E-02 -1.819618E-09
         8  27  1.126074E+00 -1.661708E-04 -1.661709E-04 -2.210410E-03 -1.019978E-01 -1.785381E-09
         9   1 -1.159041E+00 -1.662278E-04 -1.662163E-04 -2.210390E-03 -1.019978E-01  7.227629E-09
         9   2 -1.213967E+00 -7.471234E-09  1.514663E-08 -2.210410E-03 -9.879488E-02  1.496990E-08
         9   3 -1.268893E+00  1.663009E-04  1.662843E-04 -2.210430E-03 -1.019978E-01  6.172815E-09
         9   4  4.128291E-13 -1.350449E-14 -1.681210E-14 -2.123166E-14 -1.125410E-01  7.227571E-09
         9   5  4.312002E-13  1.878002E-14  3.111394E-14 -1.584963E-14 -1.093381E-01  1.496991E-08
         9   6  4.617095E-13  6.570410E-14  1.048610E-13 -1.004593E-14 -1.125410E-01  6.172872E-09
         9   7  1.159041E+00  1.662278E-04  1.662163E-04  2.210390E-03 -1.019978E-01  7.227582E-09
         9   8  1.213967E+00  7.471197E-09 -1.514660E-08  2.210410E-03 -9.879488E-02  1.496991E-08
         9   9  1.268893E+00 -1.663009E-04 -1.662843E-04  2.210430E-03 -1.019978E-01  6.172909E-09
         9  10 -1.159041E+00 -1.661715E-04 -1.661599E-04 -3.057190E-13 -9.359814E-02  2.077810E-14
         9  11 -1.213967E+00  4.891322E-08  7.153104E-08 -3.009475E-13 -9.039524E-02  2.822060E-15
         9  12 -1.268893E+00  1.663573E-04  1.663407E-04 -2.962369E-13 -9.359813E-02 -2.381405E-16
         9  13  8.925924E-14  6.130413E-15  1.154071E-14 -1.919047E-14 -1.041414E-01 -1.417172E-16
         9  14  8.201922E-14  9.670062E-15 -6.645584E-15 -1.830130E-14 -1.009385E-01  1.132382E-15
         9  15  8.526581E-14  2.618489E-14 -2.851682E-15 -1.775968E-14 -1.041413E-01  2.966819E-15
         9  16  1.159041E+00  1.661715E-04  1.661599E-04  2.792263E-13 -9.359814E-02 -2.191899E-15
         9  17  1.213967E+00 -4.891329E-08 -7.153109E-08  2.752572E-13 -9.039524E-02 -6.182497E-15
         9  18  1.268893E+00 -1.663573E-04 -1.663407E-04  2.698386E-13 -9.359813E-02 -8.827985E-15
         9  19 -1.159041E+00 -1.662278E-04 -1.662163E-04  2.210390E-03 -1.019978E-01 -7.227572E-09
         9  20 -1.213967E+00 -7.471274E-09  1.514658E-08  2.210410E-03 -9.879488E-02 -1.496988E-08
         9  21 -1.268893E+00  1.663009E-04  1.662843E-04  2.210430E-03 -1.019978E-01 -6.172820E-09
         9  22 -2.938630E-13 -2.632986E-15  4.970214E-15 -1.896834E-14 -1.125410E-01 -7.227568E-09
         9  23 -2.869163E-13  1.357591E-14  1.903196E-14 -2.320322E-14 -1.093381E-01 -1.496992E-08
         9  24 -2.671645E-13  4.680177E-14  6.587587E-14 -2.707543E-14 -1.125410E-01 -6.172853E-09
         9  25  1.159041E+00  1.662278E-04  1.662163E-04 -2.210390E-03 -1.019978E-01 -7.227583E-09
         9  26  1.213967E+00  7.471203E-09 -1.514661E-08 -2.210410E-03 -9.879488E-02 -1.496994E-08
         9  27  1.268893E+00 -1.663009E-04 -1.662843E-04 -2.210430E-03 -1.019978E-01 -6.172937E-09
